เส้นทางต้นทาง,สถานีต้นทาง,เส้นทางปลายทาง,สถานีปลายทาง,ค่าโดยสารหน่วยบาท
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สุขุมวิท,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,ศูนย์การประชุมแห่งชาติสิริกิติ์,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,คลองเตย,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,ลุมพินี,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สีลม,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สามย่าน,40 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,หัวลำโพง,38 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,วัดมังกร,35 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สามยอด,33 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สนามไชย,31 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,อิสรภาพ,28 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,ท่าพระ,26 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางไผ่,24 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางหว้า,21 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,เพชรเกษม 48,19 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,ภาษีเจริญ,17 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางแค,17 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,หลักสอง,17 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางโพ,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางอ้อ,42 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางพลัด,40 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,สิรินธร,38 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางยี่ขัน,35 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,บางขุนนนท์,33 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,ไฟฉาย,31 
สายสีน้ำเงิน,บางแค,สายสีน้ำเงิน,จรัญสนิทวงศ์ 13,28
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,บางซื่อ,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,กำแพงเพชร,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สวนจตุจักร,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,พหลโยธิน,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ลาดพร้าว,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,รัชดาภิเษก,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สุทธิสาร,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ห้วยขวาง,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ศูนย์วัฒนธรรมแห่งประเทศไทย,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,พระราม 9,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,เพชรบุรี,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สุขุมวิท,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ศูนย์การประชุมแห่งชาติสิริกิติ์,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,คลองเตย,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ลุมพินี,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สีลม,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สามย่าน,42 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,หัวลำโพง,40 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,วัดมังกร,38 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สามยอด,35 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,สนามไชย,33 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,อิสรภาพ,31 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,ท่าพระ,28 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,บางไผ่,26 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,บางหว้า,24 
สายสีน้ำเงิน,หลักสอง,สายสีน้ำเงิน,เพชรเกษม 48,21 
